id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
8749,23,60.05,19.23,9.25,99.0,11.5,0.0,86.96,52.17,21.74,8.7,8.7,0.0,0.0,0.0,0.0,13.04,8.7,8.7,4.35,0.0,8.7,0.0,17.39,13.04,0.0,0.0,0.0,0.0,13.04,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.0,4.35,0.0,13.04,0.0,4.35,13.04,0.0,4.35,0.0,4.35,0.0,4.35,4.35,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8750,47,98.74,10.1,99.0,1.0,15.67,10.64,82.98,55.32,6.38,6.38,6.38,0.0,0.0,0.0,0.0,0.0,17.02,17.02,4.26,6.38,4.26,2.13,8.51,6.38,8.51,0.0,2.13,2.13,4.26,0.0,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,2.13,0.0,0.0,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,6.38,2.13,0.0,0.0,6.38,2.13,29.79,4.26,21.28,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,71,15.41,44.41,68.81,99.0,23.67,11.27,87.32,59.15,16.9,8.45,5.63,2.82,0.0,0.0,0.0,8.45,7.04,5.63,7.04,15.49,8.45,0.0,15.49,7.04,2.82,0.0,1.41,2.82,7.04,7.04,0.0,0.0,0.0,0.0,5.63,2.82,0.0,0.0,2.82,11.27,1.41,0.0,4.23,2.82,0.0,4.23,1.41,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,2.82,4.23,0.0,0.0,0.0,2.82,12.68,2.82,16.9,1.41,5.63,9.86,4.23,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,2.82,0.0,9.86,4.23,2.82,0.0,0.0,0.0,1.41,0.0,0.0,1.41,0.0,0.0
8752,210,48.63,7.0,96.51,13.0,26.25,13.81,87.62,60.48,18.1,7.14,7.14,0.0,0.0,0.0,0.0,10.95,7.62,15.24,9.05,7.14,6.67,3.33,15.71,5.71,3.81,1.43,0.95,3.81,1.9,0.48,1.43,0.48,0.48,0.48,1.43,0.0,0.0,0.0,0.0,13.81,1.9,2.38,0.95,2.86,0.95,5.71,2.86,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.48,0.95,1.43,0.48,5.24,11.43,0.0,18.1,0.48,13.33,4.76,0.95,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,5.24,6.19,0.0,0.0,0.0,0.0,1.43,0.0,5.24,0.95,0.0
8753,29,1.47,36.51,69.96,99.0,9.67,13.79,82.76,58.62,24.14,6.9,3.45,0.0,3.45,0.0,0.0,17.24,6.9,10.34,13.79,10.34,17.24,3.45,20.69,13.79,6.9,3.45,0.0,0.0,6.9,6.9,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,6.9,0.0,0.0,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,3.45,3.45,3.45,0.0,13.79,3.45,20.69,10.34,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,10.34,3.45,0.0,0.0,0.0,0.0,3.45,0.0,13.79,0.0,0.0
8754,192,24.23,4.8,48.89,81.93,21.33,11.46,85.42,59.9,16.67,9.38,7.29,0.0,1.04,0.0,1.04,7.29,8.33,10.94,11.98,7.29,8.33,5.73,15.1,5.73,2.08,1.04,4.17,1.56,6.25,4.69,1.56,0.52,0.0,0.0,3.12,0.0,0.0,0.0,0.0,15.1,0.0,0.52,5.21,3.12,1.56,7.81,1.04,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,1.04,1.04,0.52,2.6,8.85,2.6,10.94,1.04,4.69,5.21,0.0,0.0,0.0,5.21,0.0,0.0,1.04,0.0,0.0,0.0,1.04,0.0,21.88,6.77,5.21,0.0,0.0,0.0,0.0,0.52,0.0,6.25,1.04,2.08
8755,128,23.1,26.6,55.79,69.92,12.8,9.38,85.94,64.06,21.88,10.16,7.81,0.0,2.34,0.0,0.0,11.72,4.69,14.06,10.16,8.59,7.03,2.34,13.28,3.91,0.78,0.0,0.78,2.34,3.91,3.12,0.78,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,7.81,0.0,1.56,1.56,1.56,1.56,1.56,1.56,0.78,0.0,0.78,1.56,0.0,0.78,0.0,0.0,5.47,0.78,0.0,1.56,2.34,0.78,3.12,9.38,0.78,14.06,1.56,10.94,1.56,0.78,2.34,0.0,2.34,0.0,0.0,0.78,0.0,0.0,0.0,0.78,0.0,10.94,7.81,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
8756,127,27.95,11.88,79.69,82.25,15.88,14.96,80.31,52.76,17.32,7.87,7.87,0.0,0.0,0.0,0.0,9.45,5.51,8.66,8.66,5.51,10.24,1.57,16.54,5.51,3.15,0.79,2.36,2.36,3.15,3.15,0.0,0.0,0.0,0.0,1.57,0.0,0.79,0.0,0.79,10.24,0.79,2.36,0.79,2.36,0.79,3.94,2.36,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.79,1.57,0.0,3.15,10.24,1.57,14.17,1.57,7.09,6.3,1.57,2.36,1.57,5.51,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,12.6,5.51,1.57,0.0,0.0,0.0,0.79,0.0,0.0,3.15,1.57,0.0
8758,161,61.75,80.77,1.0,96.64,26.83,11.18,77.64,52.8,15.53,7.45,0.62,1.24,1.86,3.73,0.0,8.07,8.7,10.56,6.83,5.59,6.83,1.24,13.04,7.45,4.35,0.62,1.86,2.48,4.97,4.97,0.0,0.0,0.0,0.0,9.32,0.62,0.0,4.35,0.0,11.18,1.24,2.48,3.11,1.24,1.24,1.86,2.48,0.0,0.62,1.86,1.24,0.62,0.0,0.0,0.0,4.97,2.48,0.62,0.0,1.24,1.24,3.11,7.45,0.62,4.35,1.24,1.24,1.86,0.62,3.11,0.0,2.48,0.0,0.0,2.48,0.0,0.0,1.24,1.24,0.0,14.91,6.21,4.97,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.24,1.86
8759,177,38.99,52.26,5.31,98.44,14.75,15.25,76.27,45.76,14.69,7.34,3.39,0.0,2.26,0.0,1.69,7.34,4.52,9.04,10.73,2.26,7.91,2.82,16.95,9.04,5.08,0.56,3.39,3.95,7.91,6.78,1.13,0.56,0.0,0.0,7.34,0.0,0.0,0.0,0.0,10.17,2.26,1.69,0.56,1.69,1.13,2.82,2.82,1.69,0.0,1.13,0.0,0.0,0.0,0.0,0.0,5.65,0.0,1.69,1.13,2.82,1.69,2.82,13.56,1.13,3.39,0.56,2.26,0.56,0.0,1.69,0.0,5.65,0.56,0.0,0.56,0.0,0.0,0.0,0.56,0.0,14.69,5.65,2.82,0.0,0.0,0.56,0.56,0.0,0.0,4.52,0.0,0.56
8760,202,64.26,18.65,73.41,86.06,50.5,14.85,75.74,48.02,8.42,1.98,1.49,0.0,0.0,0.0,0.5,6.44,6.93,12.38,6.93,6.44,9.41,3.96,11.88,9.41,3.47,1.49,5.45,1.98,6.44,4.95,1.49,0.5,0.0,0.0,0.99,0.0,0.0,0.0,0.0,9.41,0.5,0.0,0.99,1.98,1.49,4.46,1.98,0.0,0.0,1.49,0.5,0.5,0.0,0.0,0.0,8.91,0.0,0.99,4.46,2.48,1.49,2.48,8.42,0.0,19.31,1.98,11.88,6.44,0.5,0.0,0.0,1.49,0.0,0.0,1.49,0.0,0.5,0.5,0.5,0.0,18.81,2.97,2.48,0.99,4.95,0.0,0.0,0.5,0.0,3.47,1.49,1.98
8761,101,84.18,27.63,2.23,96.57,12.62,19.8,73.27,47.52,10.89,2.97,2.97,0.0,0.0,0.0,0.0,7.92,8.91,11.88,5.94,4.95,4.95,0.99,7.92,5.94,3.96,1.98,3.96,1.98,8.91,6.93,1.98,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0,0.99,1.98,0.99,2.97,1.98,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,4.95,0.0,1.98,1.98,1.98,1.98,1.98,5.94,0.0,5.94,0.0,4.95,1.98,0.99,0.99,0.0,2.97,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,25.74,6.93,8.91,0.0,0.0,0.0,0.99,0.99,0.0,0.0,7.92,0.0
8762,41,33.72,11.14,40.2,99.0,13.67,9.76,82.93,60.98,21.95,4.88,4.88,0.0,0.0,0.0,0.0,17.07,9.76,7.32,7.32,9.76,2.44,2.44,9.76,2.44,2.44,2.44,0.0,2.44,12.2,12.2,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,2.44,0.0,9.76,0.0,7.32,2.44,4.88,0.0,0.0,2.44,0.0,2.44,0.0,0.0,9.76,0.0,0.0,0.0,9.76,0.0,14.63,4.88,7.32,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0
8763,278,76.59,33.3,37.35,66.61,34.75,12.59,83.09,54.32,15.11,5.04,2.88,0.0,1.44,0.0,0.72,10.07,8.99,15.47,6.83,5.76,5.76,1.8,14.03,5.04,1.08,0.36,2.88,3.6,3.6,2.88,0.72,0.36,0.0,0.0,2.16,0.0,0.0,0.0,0.0,14.03,1.44,2.88,2.16,4.32,1.44,3.24,1.08,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.44,1.44,1.08,0.0,4.32,8.63,0.0,13.67,1.8,8.27,3.6,1.8,2.88,0.0,1.08,0.0,0.0,1.08,0.0,0.36,0.0,0.72,0.0,12.23,5.76,1.44,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.16,0.0
8764,129,37.04,15.67,49.53,39.64,18.43,12.4,82.17,55.04,20.93,8.53,6.98,0.0,0.78,0.0,0.78,12.4,6.2,10.85,10.85,3.88,6.2,0.78,20.93,6.98,3.1,2.33,6.2,3.1,0.78,0.78,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,10.08,1.55,0.0,1.55,2.33,0.78,4.65,3.88,3.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.78,0.0,2.33,0.0,3.88,13.18,0.0,9.3,0.78,4.65,3.88,1.55,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,5.43,7.75,0.0,0.0,0.78,1.55,3.88,0.0,0.0,0.0,2.33
8765,213,30.3,66.38,10.93,97.3,16.38,12.68,87.79,53.05,15.49,8.45,2.35,0.0,5.16,0.0,0.94,7.04,3.76,11.74,11.74,4.23,8.92,3.29,16.9,5.16,2.82,0.94,3.76,3.76,7.98,6.57,1.41,0.0,0.47,0.0,7.98,0.0,0.0,0.0,0.0,8.45,0.47,0.94,1.88,3.76,1.88,2.82,2.35,0.0,1.41,0.0,0.47,0.47,0.0,0.0,0.0,8.92,0.0,1.88,2.82,3.76,0.94,1.88,14.08,1.88,9.86,1.41,4.69,3.76,1.88,3.76,0.47,4.23,0.0,0.0,0.94,0.47,0.0,0.47,0.0,0.0,21.13,7.04,6.57,0.0,0.0,0.47,0.47,0.0,0.0,3.29,0.94,2.35
8766,49,93.26,15.37,82.17,99.0,9.8,8.16,87.76,42.86,6.12,4.08,4.08,0.0,0.0,0.0,0.0,2.04,6.12,16.33,4.08,2.04,8.16,2.04,16.33,10.2,4.08,0.0,6.12,4.08,8.16,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,4.08,2.04,2.04,6.12,0.0,4.08,4.08,0.0,2.04,2.04,0.0,0.0,0.0,0.0,0.0,8.16,0.0,4.08,2.04,2.04,0.0,4.08,8.16,0.0,16.33,0.0,4.08,12.24,4.08,2.04,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,10.2,4.08,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0
8767,122,18.3,12.56,31.05,99.0,11.09,14.75,85.25,56.56,20.49,9.84,9.02,0.0,0.82,0.0,0.0,10.66,6.56,6.56,10.66,6.56,8.2,0.82,15.57,8.2,1.64,0.0,4.1,1.64,10.66,9.02,1.64,0.0,0.0,0.82,2.46,0.0,0.0,0.0,0.0,8.2,1.64,0.0,1.64,0.0,0.82,4.92,4.1,1.64,0.0,2.46,2.46,1.64,0.0,0.0,0.0,4.92,0.82,0.82,0.82,2.46,0.0,1.64,12.3,0.82,4.1,1.64,0.82,2.46,0.82,1.64,0.0,3.28,0.0,0.0,1.64,0.0,0.0,0.82,0.82,0.0,15.57,8.2,1.64,0.0,0.0,0.0,1.64,0.0,0.0,0.82,1.64,1.64
8768,72,6.95,16.54,39.76,99.0,10.29,8.33,95.83,61.11,23.61,11.11,11.11,0.0,0.0,0.0,0.0,12.5,6.94,6.94,11.11,9.72,9.72,1.39,20.83,2.78,1.39,2.78,4.17,0.0,13.89,13.89,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,11.11,4.17,0.0,2.78,4.17,1.39,0.0,2.78,1.39,1.39,0.0,0.0,0.0,0.0,0.0,0.0,9.72,0.0,1.39,4.17,4.17,0.0,6.94,8.33,1.39,6.94,0.0,2.78,4.17,1.39,5.56,0.0,5.56,0.0,0.0,2.78,0.0,0.0,0.0,2.78,0.0,20.83,8.33,4.17,0.0,0.0,0.0,1.39,0.0,0.0,4.17,1.39,1.39
8769,422,44.22,21.01,45.87,98.08,19.18,11.85,71.56,43.36,12.8,4.98,4.03,0.0,0.95,0.0,0.0,7.82,4.74,8.29,8.29,4.03,8.77,2.13,14.22,7.11,3.79,0.71,2.13,3.79,7.35,6.4,0.95,0.24,0.24,0.47,3.08,0.0,0.0,0.0,0.0,11.61,1.9,0.95,1.18,3.79,1.18,5.69,2.84,1.42,0.47,0.95,2.13,1.42,0.0,0.24,0.0,6.16,0.47,1.42,2.61,3.55,0.0,2.61,10.66,1.18,9.95,0.95,7.11,1.9,0.47,0.47,0.24,0.95,0.0,0.0,1.66,0.24,0.24,0.0,0.71,0.24,26.54,11.37,6.16,0.24,0.47,0.95,0.0,0.47,0.0,4.74,1.42,0.71
8770,74,86.66,29.43,21.26,99.0,74.0,12.16,87.84,51.35,9.46,2.7,2.7,0.0,0.0,0.0,0.0,6.76,10.81,13.51,6.76,5.41,6.76,1.35,10.81,8.11,5.41,0.0,1.35,2.7,8.11,8.11,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,8.11,1.35,0.0,4.05,1.35,1.35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,0.0,0.0,8.11,4.05,0.0,4.05,5.41,0.0,13.51,1.35,9.46,2.7,1.35,12.16,0.0,5.41,0.0,0.0,1.35,0.0,0.0,0.0,1.35,0.0,2.7,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
8771,77,86.99,30.16,48.53,99.0,12.83,18.18,87.01,61.04,11.69,6.49,5.19,0.0,1.3,0.0,0.0,5.19,10.39,18.18,9.09,3.9,7.79,1.3,15.58,3.9,0.0,0.0,2.6,0.0,10.39,9.09,1.3,1.3,0.0,0.0,2.6,1.3,0.0,0.0,0.0,7.79,0.0,0.0,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,1.3,3.9,3.9,1.3,3.9,10.39,2.6,15.58,1.3,9.09,3.9,1.3,1.3,0.0,1.3,0.0,0.0,1.3,0.0,0.0,1.3,0.0,0.0,10.39,3.9,1.3,0.0,0.0,0.0,3.9,0.0,0.0,1.3,0.0,0.0
8772,272,90.52,29.05,68.53,11.49,20.92,15.81,73.9,47.06,9.56,4.78,4.41,0.0,0.0,0.0,0.37,4.78,12.13,12.13,8.82,3.31,4.78,0.37,13.97,6.25,2.94,0.37,1.1,0.37,6.25,2.57,3.68,0.37,0.37,1.84,2.21,0.0,0.0,0.0,0.0,6.99,0.74,0.37,2.21,0.37,1.1,2.94,2.21,1.1,0.0,1.1,0.74,0.37,0.0,0.0,0.0,6.99,0.74,1.47,2.94,1.84,0.37,6.62,5.88,1.1,18.01,1.84,8.82,8.09,1.1,0.74,0.0,0.37,0.0,0.0,1.1,0.0,0.37,0.74,0.0,0.0,22.79,4.78,4.78,0.37,0.0,0.0,2.21,3.31,0.0,2.21,4.41,0.74
8773,31,89.71,25.93,20.84,99.0,7.75,6.45,96.77,54.84,6.45,3.23,3.23,0.0,0.0,0.0,0.0,3.23,16.13,9.68,6.45,6.45,6.45,3.23,16.13,3.23,0.0,0.0,0.0,0.0,22.58,19.35,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0.0,6.45,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,6.45,0.0,6.45,6.45,0.0,9.68,0.0,6.45,3.23,0.0,6.45,0.0,9.68,0.0,0.0,6.45,0.0,0.0,0.0,6.45,0.0,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8774,48,81.63,20.24,1.79,99.0,9.6,14.58,81.25,54.17,16.67,6.25,6.25,0.0,0.0,0.0,0.0,10.42,8.33,14.58,8.33,0.0,6.25,0.0,12.5,6.25,0.0,0.0,6.25,2.08,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,4.17,0.0,0.0,2.08,4.17,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.08,0.0,0.0,10.42,0.0,4.17,2.08,2.08,0.0,0.0,6.25,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,4.17,4.17,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,2.08
8775,228,67.81,15.65,74.76,74.74,114.0,7.02,88.16,57.46,15.35,6.14,5.26,0.0,0.88,0.0,0.0,9.21,9.21,14.04,8.33,5.7,5.7,2.63,14.47,5.7,3.51,1.75,3.07,4.82,2.63,2.63,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,17.11,3.51,3.51,0.88,4.39,0.44,7.02,1.75,0.44,0.88,0.44,0.88,0.44,0.0,0.0,0.44,3.51,0.88,0.44,1.32,0.88,0.88,2.19,11.4,0.0,10.09,1.32,5.7,3.07,1.75,2.63,0.0,1.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,19.3,6.58,3.95,0.0,0.0,0.0,0.0,0.0,0.44,0.88,4.39,3.07
8776,268,56.51,11.63,24.14,32.16,24.36,13.81,83.96,54.1,14.55,7.09,6.72,0.0,0.0,0.0,0.37,7.46,6.72,13.06,8.58,4.85,7.84,2.61,17.16,6.34,3.73,1.87,2.24,2.24,4.1,2.24,1.87,0.0,0.37,0.0,1.87,0.0,0.37,0.0,0.37,12.31,1.87,2.24,2.61,1.87,0.37,4.48,2.24,0.37,1.49,0.37,1.49,0.0,1.12,0.0,0.37,5.6,0.0,1.49,2.24,2.24,0.37,4.48,12.69,0.0,6.34,0.0,2.24,4.1,3.73,3.36,0.0,3.73,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,17.91,5.97,5.22,0.0,0.0,0.0,0.37,1.87,0.0,2.99,0.0,1.49
8777,78,85.06,44.91,1.0,49.64,19.5,21.79,75.64,46.15,12.82,5.13,2.56,0.0,2.56,0.0,0.0,7.69,8.97,12.82,5.13,1.28,8.97,0.0,10.26,5.13,2.56,0.0,0.0,2.56,1.28,1.28,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,15.38,0.0,2.56,5.13,3.85,2.56,5.13,5.13,1.28,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,2.56,1.28,0.0,0.0,1.28,5.13,0.0,3.85,1.28,2.56,0.0,6.41,3.85,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,7.69,6.41,0.0,0.0,0.0,0.0,0.0,0.0,1.28,2.56,0.0
8778,70,60.73,84.14,3.37,98.56,17.5,21.43,90.0,54.29,12.86,11.43,2.86,0.0,8.57,0.0,0.0,1.43,5.71,14.29,10.0,4.29,8.57,1.43,20.0,2.86,0.0,0.0,0.0,1.43,8.57,7.14,1.43,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,12.86,4.29,0.0,4.29,4.29,1.43,5.71,8.57,0.0,8.57,0.0,1.43,0.0,1.43,0.0,0.0,8.57,0.0,5.71,4.29,0.0,0.0,5.71,12.86,0.0,1.43,0.0,0.0,1.43,5.71,8.57,0.0,1.43,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,12.86,4.29,4.29,0.0,0.0,1.43,0.0,0.0,0.0,0.0,2.86,0.0
8780,133,89.99,46.99,45.36,89.05,66.5,13.53,85.71,45.86,11.28,5.26,3.01,0.0,0.75,0.0,1.5,6.02,6.77,17.29,3.01,3.76,7.52,1.5,14.29,9.77,4.51,0.75,3.76,2.26,3.76,3.76,0.0,0.0,0.0,0.0,6.77,0.0,0.75,0.0,0.0,11.28,2.26,2.26,2.26,2.26,0.75,3.76,3.76,0.75,3.01,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.75,2.26,3.76,3.76,0.75,3.76,9.77,0.75,13.53,1.5,6.77,5.26,4.51,3.76,0.0,3.76,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,22.56,17.29,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
8781,36,31.3,1.38,74.76,25.77,12.0,11.11,80.56,61.11,16.67,5.56,5.56,0.0,0.0,0.0,0.0,11.11,11.11,5.56,8.33,11.11,2.78,5.56,11.11,5.56,0.0,0.0,2.78,0.0,5.56,2.78,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,16.67,0.0,2.78,0.0,0.0,0.0,13.89,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,8.33,0.0,5.56,0.0,2.78,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,2.78,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.78
8782,236,64.69,39.95,45.61,73.27,29.5,14.41,85.17,53.81,15.68,7.2,4.66,0.0,1.27,0.0,1.27,8.47,6.36,14.83,7.63,4.66,8.47,0.42,13.98,5.08,1.69,0.0,1.69,2.12,3.81,2.97,0.42,0.0,0.0,0.42,5.93,0.0,0.0,0.0,0.0,8.9,0.42,1.69,0.85,2.54,1.27,4.66,3.39,0.0,2.97,0.42,1.69,0.85,0.42,0.0,0.0,6.78,0.42,1.27,2.12,2.97,0.0,3.81,8.9,1.69,11.44,1.69,7.2,2.97,5.93,2.12,0.0,0.42,0.0,0.0,0.85,0.0,0.0,0.0,0.85,0.0,7.63,4.66,0.42,0.0,0.0,0.0,0.0,0.42,0.0,1.69,0.0,0.42
8783,508,91.01,31.14,72.6,51.56,29.88,19.88,83.86,50.0,12.01,7.48,6.3,0.2,0.79,0.0,0.2,4.53,10.63,14.96,6.5,3.94,4.53,0.79,12.2,5.71,2.36,0.98,1.97,2.17,4.13,2.76,1.38,0.0,0.2,0.79,2.56,0.0,0.0,0.0,0.0,9.65,2.56,2.76,1.38,0.98,1.18,1.38,3.74,0.79,2.36,0.59,0.98,0.0,0.98,0.0,0.0,8.66,0.59,2.95,4.72,1.57,0.39,3.54,6.69,1.38,15.75,1.97,8.86,5.12,2.36,4.33,0.0,2.17,0.39,0.0,0.39,0.0,0.0,0.0,0.2,0.0,12.6,4.33,2.95,0.0,0.0,0.0,0.59,1.38,0.39,0.98,1.57,0.39
8784,55,5.27,99.0,21.98,60.23,27.5,29.09,96.36,63.64,29.09,23.64,1.82,0.0,21.82,0.0,0.0,5.45,0.0,12.73,7.27,3.64,14.55,1.82,23.64,1.82,3.64,1.82,0.0,1.82,5.45,3.64,1.82,0.0,0.0,0.0,30.91,0.0,0.0,0.0,0.0,16.36,3.64,3.64,1.82,3.64,1.82,5.45,16.36,1.82,12.73,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,0.0,16.36,3.64,7.27,0.0,0.0,7.27,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.64,7.27,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,1.82
8785,217,81.7,19.07,36.27,69.22,21.7,11.98,81.11,48.85,12.44,8.76,6.91,0.0,0.92,0.0,0.92,3.69,10.14,11.52,6.91,3.69,4.61,2.3,14.75,5.53,1.38,0.46,1.84,3.23,5.99,4.15,1.84,0.92,0.46,0.0,2.76,0.0,0.0,0.0,0.0,16.59,2.76,2.76,4.15,2.76,4.61,2.76,4.61,0.46,3.69,0.0,0.46,0.46,0.0,0.0,0.0,5.07,0.0,0.92,1.84,2.3,0.92,2.3,10.6,0.46,10.6,1.38,5.99,3.23,0.46,0.0,0.0,0.92,0.0,0.0,0.92,0.46,0.0,0.46,0.0,0.0,14.29,5.99,3.69,0.0,0.46,0.0,0.0,1.84,1.84,0.46,0.0,0.0
8786,31,63.48,62.65,96.96,83.22,10.33,16.13,90.32,58.06,16.13,9.68,3.23,0.0,3.23,0.0,3.23,6.45,6.45,16.13,9.68,9.68,3.23,0.0,12.9,0.0,0.0,0.0,6.45,0.0,3.23,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,12.9,6.45,6.45,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.23,0.0,6.45,9.68,0.0,19.35,0.0,9.68,9.68,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,9.68,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
